"Part","Description","ClassID","Costing Method","Qty On Hand","Last Labor","Last Material","Last Burden","Last Subcontract","LastUnit","LastExtend","Avg. Labor","Avg. Material","Avg. Burden","Avg. Subcontract","AvgUnit","AvgExtend","Std. Labor","Std. Burden","Std. Material","Std. Subcontract","Std. Material Burden","STDUnit","StdExtended","Type"
"06-0033","Wieder Tongue Blade, Extra Large","FIN","S",0.00,92.00000,0.00000,0.00000,0.00000,92.000,0.000,92.00000,0.00000,0.00000,0.00000,92.000,0.000,46.00000,0.00000,46.00000,0.00000,0.00000,92.00,0.00,"M"
"06-0033","Wieder Tongue Blade, Extra Large","FIN","S",1.00,92.00000,0.00000,0.00000,0.00000,92.000,0.000,92.00000,0.00000,0.00000,0.00000,92.000,0.000,46.00000,0.00000,46.00000,0.00000,0.00000,92.00,92.00,"M"
"06-0034","Bosworth Tongue Blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,48.00000,0.00000,48.00000,0.00000,0.00000,96.00,0.00,"M"
"06-0034","Bosworth Tongue Blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,48.00000,0.00000,48.00000,0.00000,0.00000,96.00,0.00,"M"
"06-0036","Andrew Tongue Blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,46.00000,0.00000,46.00000,0.00000,0.00000,92.00,0.00,"M"
"06-0036","Andrew Tongue Blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,46.00000,0.00000,46.00000,0.00000,0.00000,92.00,0.00,"M"
"06-0040","Bauer Retractor, Left","FIN","S",0.00,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,0.00000,76.00000,0.00000,0.00000,152.00,0.00,"M"
"06-0040","Bauer Retractor, Left","FIN","S",0.00,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,0.00000,76.00000,0.00000,0.00000,152.00,0.00,"M"
"06-0041","Bauer Retractor, Right","FIN","S",0.00,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,0.00000,76.00000,0.00000,0.00000,152.00,0.00,"M"
"06-0041","Bauer Retractor, Right","FIN","S",0.00,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,76.00000,0.00000,0.00000,152.000,0.000,76.00000,0.00000,76.00000,0.00000,0.00000,152.00,0.00,"M"
"06-0042","Laryngeal Mirror- 10, 18 or 26mm diameter","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,50.00000,0.00000,50.00000,0.00000,0.00000,100.00,0.00,"M"
"06-0042","Laryngeal Mirror- 10, 18 or 26mm diameter","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,50.00000,0.00000,50.00000,0.00000,0.00000,100.00,0.00,"M"
"06-0044","Austin Dental Retractor","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,66.00000,0.00000,66.00000,0.00000,0.00000,132.00,0.00,"M"
"06-0044","Austin Dental Retractor","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,66.00000,0.00000,66.00000,0.00000,0.00000,132.00,0.00,"M"
"06-0046","Extra-Oral Sigmoid Notch Retractor","FIN","S",0.00,140.00000,0.00000,0.00000,0.00000,140.000,0.000,140.00000,0.00000,0.00000,0.00000,140.000,0.000,70.00000,0.00000,70.00000,0.00000,0.00000,140.00,0.00,"M"
"06-0046","Extra-Oral Sigmoid Notch Retractor","FIN","S",0.00,140.00000,0.00000,0.00000,0.00000,140.000,0.000,140.00000,0.00000,0.00000,0.00000,140.000,0.000,70.00000,0.00000,70.00000,0.00000,0.00000,140.00,0.00,"M"
"06-0047","Mandibular Body Retractor","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,72.00000,0.00000,72.00000,0.00000,0.00000,144.00,0.00,"M"
"06-0047","Mandibular Body Retractor","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,72.00000,0.00000,72.00000,0.00000,0.00000,144.00,0.00,"M"
"06-0048","LeVasseur-Merrill Retractor","FIN","S",0.00,63.08000,1.24000,91.45500,0.00000,155.775,0.000,63.08000,1.24000,91.45500,0.00000,155.775,0.000,63.08000,91.45500,1.24000,0.00000,0.00000,155.78,0.00,"M"
"06-0048","LeVasseur-Merrill Retractor","FIN","S",0.00,63.08000,1.24000,91.45500,0.00000,155.775,0.000,63.08000,1.24000,91.45500,0.00000,155.775,0.000,63.08000,91.45500,1.24000,0.00000,0.00000,155.78,0.00,"M"
"06-0050","Channeled Retractor","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,55.00000,0.00000,55.00000,0.00000,0.00000,110.00,0.00,"M"
"06-0050","Channeled Retractor","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,55.00000,0.00000,55.00000,0.00000,0.00000,110.00,0.00,"M"
"06-0052","Love Uvula Retractor, 20mm, w/ Toothed lip","FIN","S",0.00,102.00000,0.00000,0.00000,0.00000,102.000,0.000,102.00000,0.00000,0.00000,0.00000,102.000,0.000,51.00000,0.00000,51.00000,0.00000,0.00000,102.00,0.00,"M"
"06-0052","Love Uvula Retractor, 20mm, w/ Toothed lip","FIN","S",1.00,102.00000,0.00000,0.00000,0.00000,102.000,0.000,102.00000,0.00000,0.00000,0.00000,102.000,0.000,51.00000,0.00000,51.00000,0.00000,0.00000,102.00,102.00,"M"
"06-0054","Love Uvula Retractor, 20mm, w/ Smooth lip","FIN","S",0.00,94.00000,0.00000,0.00000,0.00000,94.000,0.000,94.00000,0.00000,0.00000,0.00000,94.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0054","Love Uvula Retractor, 20mm, w/ Smooth lip","FIN","S",1.00,94.00000,0.00000,0.00000,0.00000,94.000,0.000,94.00000,0.00000,0.00000,0.00000,94.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,94.00,"M"
"06-0055","Cottle Retractor, 40mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0055","Cottle Retractor, 40mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0056","Cottle Retractor, 50mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0056","Cottle Retractor, 50mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0057","Cottle Retractor, 60mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0057","Cottle Retractor, 60mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0058","Cottle Retractor, 70mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0058","Cottle Retractor, 70mm blade","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,47.00000,0.00000,47.00000,0.00000,0.00000,94.00,0.00,"M"
"06-0058C","Complete set of 4 Cottle Retractors","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,165.00000,0.00000,165.00000,0.00000,0.00000,330.00,0.00,"M"
"06-0058C","Complete set of 4 Cottle Retractors","FIN","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,165.00000,0.00000,165.00000,0.00000,0.00000,330.00,0.00,"M"
"0601- 1.0 CF","6061-T6 Alum, Cold Finished   
Per AMS 4117","RAW","S",0.00,0.00000,5.42000,0.00000,0.00000,5.420,0.000,0.00000,5.42000,0.00000,0.00000,5.420,0.000,0.00000,0.00000,5.42000,0.00000,1.08400,6.50,0.00,"P"
"0601-.2980","6061-T6  Alum Round .2980"" Ground +/-.0002""","RAW","S",15.24,0.00000,2.43330,0.00000,0.00000,2.433,0.000,0.00000,2.43330,0.00000,0.00000,2.433,0.000,0.00000,0.00000,2.43330,0.00000,0.48670,2.92,44.50,"P"
"0601-.375","6061 Alum Round .375"" Diameter","RAW","S",0.00,0.00000,1.25000,0.00000,0.00000,1.250,0.000,0.00000,1.25000,0.00000,0.00000,1.250,0.000,0.00000,0.00000,1.25000,0.00000,0.25000,1.50,0.00,"P"
"0601-.3910","6061-T6  Alum Round .3910"" Ground +/-.0002""","RAW","S",1.00,0.00000,5.16670,0.00000,0.00000,5.167,0.000,0.00000,5.16670,0.00000,0.00000,5.167,0.000,0.00000,0.00000,5.16670,0.00000,1.03330,6.20,6.20,"P"
"0601-.4720","6061-T6  Alum Round .4720"" Ground +/-.0003""","RAW","S",13.91,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"0601-.5","6061 Alum Round .5"" OD","RAW","S",0.00,0.00000,0.95000,0.00000,0.00000,0.950,0.000,0.00000,1.21140,0.00000,0.00000,1.211,0.000,0.00000,0.00000,1.21140,0.00000,0.24230,1.45,0.00,"P"
"0601-.550 Ground","Aluminium 6061 Ground to .550 +/-.0003","RAW","S",0.00,0.00000,3.83920,0.00000,0.00000,3.839,0.000,0.00000,3.64250,0.00000,0.00000,3.643,0.000,0.00000,0.00000,3.64250,0.00000,0.65640,4.30,0.00,"P"
"0601-.5620","Aluminium 6061 Ground to .5620 +/-.0002","RAW","S",48.00,0.00000,3.61600,0.00000,0.00000,3.616,0.000,0.00000,3.74580,0.00000,0.00000,3.746,0.000,0.00000,0.00000,3.74580,0.00000,0.74920,4.50,215.76,"P"
"0601-.600 Ground","Aluminium 6061 Ground to .6000 +/-.0003","RAW","S",9.75,0.00000,2.15830,0.00000,0.00000,2.158,0.000,0.00000,2.15830,0.00000,0.00000,2.158,0.000,0.00000,0.00000,2.15830,0.00000,0.43170,2.59,25.25,"P"
"0601-.6230 Ground","Aluminium 6061-T6, Ground to .6230 +/-.0003, IAW SAE-AMS-QQ-225/8, ASTM B221 or ASTM B211.","RAW","S",6.25,0.00000,9.68080,0.00000,0.00000,9.681,0.000,0.00000,9.68080,0.00000,0.00000,9.681,0.000,0.00000,0.00000,9.68080,0.00000,1.93620,11.62,72.61,"P"
"0601-.625","6061 Alum Round .625"" OD","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"0601-.6496","Ground 6061 .6496 +.0003/-.0003","RAW","S",3.83,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,7.01080,0.00000,0.00000,7.011,0.000,0.00000,0.00000,7.01080,0.00000,1.40220,8.41,32.22,"P"
"0601-.7290 Ground","Aluminium 6061-T6, Ground to .7290 +/-.0003, IAW SAE-AMS-QQ-225/8, ASTM B221 or ASTM B211.","RAW","S",8.41,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,5.01420,0.00000,0.00000,5.014,0.000,0.00000,0.00000,5.01420,0.00000,1.00280,6.02,50.60,"P"
"0601-.75","6061 Alum Round .75"" OD","RAW","S",0.00,0.00000,6.50000,0.00000,0.00000,6.500,0.000,0.00000,7.90560,0.00000,0.00000,7.906,0.000,0.00000,0.00000,7.90560,0.00000,1.58110,9.49,0.00,"P"
"0601-.7500","Ground 6061 .7500+.0003/-.0003","RAW","S",6.75,0.00000,3.11750,0.00000,0.00000,3.118,0.000,0.00000,8.74750,0.00000,0.00000,8.748,0.000,0.00000,0.00000,8.74750,0.00000,1.74950,10.50,70.85,"P"
"0601-.7700","Ground 6061 .7700+.0003/-.0003","RAW","S",10.00,0.00000,2.99750,0.00000,0.00000,2.998,0.000,0.00000,2.99750,0.00000,0.00000,2.998,0.000,0.00000,0.00000,2.99750,0.00000,0.59950,3.60,35.97,"P"
"0601-.8268 (ground)","6061 Aluminum Ground to .8268 +/-.0002","RAW","S",11.91,0.00000,6.20170,0.00000,0.00000,6.202,0.000,0.00000,3.67870,0.00000,0.00000,3.679,0.000,0.00000,0.00000,3.67870,0.00000,0.73570,4.41,52.58,"P"
"0601-.875","6061 Aluminum .875 Diameter","RAW","S",238.00,0.00000,3.51000,0.00000,0.00000,3.510,0.000,0.00000,4.23950,0.00000,0.00000,4.240,0.000,0.00000,0.00000,4.23950,0.00000,0.84790,5.09,1,210.80,"P"
"0601-1","6061 Alum Round 1"" OD","RAW","S",0.00,0.00000,7.41000,0.00000,0.00000,7.410,0.000,0.00000,4.06750,0.00000,0.00000,4.068,0.000,0.00000,0.00000,4.06750,0.00000,0.81350,4.88,0.00,"P"
"0601-1.062","6061 Aluminum Round 1.0625"" OD","RAW","S",96.00,0.00000,18.66000,0.00000,0.00000,18.660,0.000,0.00000,18.66000,0.00000,0.00000,18.660,0.000,0.00000,0.00000,18.66000,0.00000,3.73200,22.39,2,149.63,"P"
"0601-1.125","6061 Alum Round 1.125"" OD","RAW","S",0.00,0.00000,3.66000,0.00000,0.00000,3.660,0.000,0.00000,3.61780,0.00000,0.00000,3.618,0.000,0.00000,0.00000,3.61780,0.00000,0.72360,4.34,0.00,"P"
"0601-1.25","6061 Alum Round 1.25"" OD HYDRO,SAPA,KAISER","RAW","S",0.00,0.00000,4.42050,0.00000,0.00000,4.421,0.000,0.00000,4.42020,0.00000,0.00000,4.420,0.000,0.00000,0.00000,4.42020,0.00000,0.88410,5.30,0.00,"P"
"0601-1.375","6061 Alum Round 1.375"" OD HYDRO,SAPA, KAISER, SERVICE CENTER","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,9.53580,0.00000,0.00000,9.536,0.000,0.00000,0.00000,9.53580,0.00000,0.00000,9.54,0.00,"P"
"0601-1.375 QQ-A-200/8","6061-T6 Alum Round 1.375"" OD per SAE-AMS QQ-A-200/8","RAW","S",0.00,0.00000,3.84000,0.00000,0.00000,3.840,0.000,0.00000,3.84000,0.00000,0.00000,3.840,0.000,0.00000,0.00000,3.84000,0.00000,0.76800,4.61,0.00,"P"
"0601-1.5","6061 Alum Round 1.5"" OD  HYDRO, SAPA, KAISER","RAW","S",0.00,0.00000,7.81000,0.00000,0.00000,7.810,0.000,0.00000,7.81000,0.00000,0.00000,7.810,0.000,0.00000,0.00000,7.81000,0.00000,1.56200,9.37,0.00,"M"
"0601-1.5 AMS-QQ-A-200/8","1.5 Dia 6061-T6511 Extruded,  
Chemical and Physical Certifications Required
All material must be from 1 heat lot.ed","RAW","S",0.00,0.00000,5.10000,0.00000,0.00000,5.100,0.000,0.00000,5.10000,0.00000,0.00000,5.100,0.000,0.00000,0.00000,5.10000,0.00000,1.02000,6.12,0.00,"P"
"0601-1.5 x 1.5 x .125","6061-T6 STRUCTURAL Aluminum Angle (1.5 x 1.5 x .125)
Per QQ-A-200/8","RAW","S",15.33,0.00000,6.24800,0.00000,0.00000,6.248,0.000,0.00000,4.83900,0.00000,0.00000,4.839,0.000,0.00000,0.00000,4.83900,0.00000,0.96780,5.81,89.02,"P"
"0601-1.625","6061-T6 Alum Round 1.625"" OD  
Per ASTM B221","RAW","S",0.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,0.00,"P"
"0601-1.625 ASTM B209","6061-T6 or T6511 Alum Round 1.625"" OD  per AMS-QQ-A-250/11 or ASTM B209, B209M, B221, Chemical & Physical Certifications Required","RAW","S",13.91,0.00000,6.95000,0.00000,0.00000,6.950,0.000,0.00000,6.95000,0.00000,0.00000,6.950,0.000,0.00000,0.00000,6.95000,0.00000,1.39000,8.34,116.01,"P"
"0601-1.625 CF","6061-T6  CF Alum Round 1.625"" OD, per ASTM B211","RAW","S",8.00,0.00000,9.75000,0.00000,0.00000,9.750,0.000,0.00000,9.17880,0.00000,0.00000,9.179,0.000,0.00000,0.00000,9.17880,0.00000,1.83580,11.01,88.12,"P"
"0601-1.625 SAPA","6061 Alum Round 1.625"" OD     
Must be SAPA Aluminum","RAW","S",108.00,0.00000,1.70130,0.00000,0.00000,1.701,0.000,0.00000,222.67010,0.00000,0.00000,222.670,0.000,0.00000,0.00000,8.75000,0.00000,1.75000,10.50,1,134.00,"P"
"0601-1.75","6061 Alum Round 1.75"" OD","RAW","S",0.00,0.00000,7.35000,0.00000,0.00000,7.350,0.000,0.00000,6.94260,0.00000,0.00000,6.943,0.000,0.00000,0.00000,6.94260,0.00000,1.38850,8.33,0.00,"P"
"0601-1.75 OD","6061-T6 or T651  Alum Round 1.75"" OD per AMS-QQ-A-200/8 or AMS-QQ-A-225/8 Chemical & Physical Certifications Required","RAW","S",0.00,0.00000,6.44000,0.00000,0.00000,6.440,0.000,0.00000,6.46120,0.00000,0.00000,6.461,0.000,0.00000,0.00000,6.46120,0.00000,1.29220,7.75,0.00,"P"
"0601-1.875","6061-T6 or T651 Aluminum Round 1.875"" OD","RAW","S",0.00,0.00000,0.93440,0.00000,0.00000,0.934,0.000,0.00000,0.93440,0.00000,0.00000,0.934,0.000,0.00000,0.00000,10.57560,0.00000,2.11510,12.69,0.00,"P"
"0601-2","6061 Alum Round 2"" OD, Kaiser only","RAW","S",0.00,0.00000,16.38200,0.00000,0.00000,16.382,0.000,0.00000,1.90080,0.00000,0.00000,1.901,0.000,0.00000,0.00000,15.59710,0.00000,3.11940,18.72,0.00,"P"
"0601-2.125","6061 Alum Round 2.125"" OD, Kaiser only, Per ASTM B221 or ASTM B308","RAW","S",3.00,0.00000,19.43000,0.00000,0.00000,19.430,0.000,0.00000,19.43000,0.00000,0.00000,19.430,0.000,0.00000,0.00000,19.43000,0.00000,3.88600,23.32,69.95,"P"
"0601-2.25","6061 Alum Round 2.25"" OD, Kaiser only","RAW","S",12.00,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,0.00000,0.00000,0.000,0.000,0.00000,0.00000,14.58000,0.00000,0.00000,14.58,174.96,"P"
"0601-2.25 SAPA","6061 Alum Round 2.25"" OD, SAPA only","RAW","S",36.00,0.00000,10.75000,0.00000,0.00000,10.750,0.000,0.00000,10.75000,0.00000,0.00000,10.750,0.000,0.00000,0.00000,10.75000,0.00000,2.15000,12.90,464.40,"P"
"0601-2.375","6061 Alum Round 2.375"" OD, Kaiser only","RAW","S",104.00,0.00000,18.36000,0.00000,0.00000,18.360,0.000,0.00000,18.04490,0.00000,0.00000,18.045,0.000,0.00000,0.00000,18.04490,0.00000,3.60900,21.65,2,252.01,"P"
"0601-2.5","6061 Alum Round 2.5"" OD, Kaiser only","RAW","S",0.00,0.00000,22.03000,0.00000,0.00000,22.030,0.000,0.00000,22.03000,0.00000,0.00000,22.030,0.000,0.00000,0.00000,22.03000,0.00000,4.40600,26.44,0.00,"P"
"0601-2.5 IAW SAE AMS4150","6061-T6, Extruded Alum Alloy Round 2.50"" OD","RAW","S",9.00,0.00000,15.87000,0.00000,0.00000,15.870,0.000,0.00000,15.87000,0.00000,0.00000,15.870,0.000,0.00000,0.00000,15.87000,0.00000,3.17400,19.04,171.40,"P"
"0601-2.5 per QQ-A-225/8","6061-T6  Aluminum , 2.5"" OD, per QQ-A225/8","RAW","S",0.00,0.00000,25.40000,0.00000,0.00000,25.400,0.000,0.00000,24.00000,0.00000,0.00000,24.000,0.000,0.00000,0.00000,24.00000,0.00000,0.00000,24.00,0.00,"P"
"0601-2.5 T651 IAW ASTM B211","2.500 Diameter Aluminum Alloy 6061 T651 IAW ASTM-B211","RAW","S",5.00,0.00000,23.00000,0.00000,0.00000,23.000,0.000,0.00000,23.00000,0.00000,0.00000,23.000,0.000,0.00000,0.00000,23.00000,0.00000,4.60000,27.60,138.00,"P"
"0601-2.625","6061 Alum Round 2.625"" OD, Kaiser only","RAW","S",0.00,0.00000,10.58000,0.00000,0.00000,10.580,0.000,0.00000,10.58000,0.00000,0.00000,10.580,0.000,0.00000,0.00000,10.58000,0.00000,2.11600,12.70,0.00,"P"
"0601-2.75","6061 Alum Round 2.75"" OD,","RAW","S",0.00,0.00000,17.73170,0.00000,0.00000,17.732,0.000,0.00000,17.73170,0.00000,0.00000,17.732,0.000,0.00000,0.00000,17.73170,0.00000,3.54640,21.28,0.00,"P"
"0601-2.75 IAW SAE AMS4150","6061-T6, Extruded Alum Alloy Round 2.75"" OD","RAW","S",0.00,0.00000,17.91670,0.00000,0.00000,17.917,0.000,0.00000,31.25180,0.00000,0.00000,31.252,0.000,0.00000,0.00000,31.25180,0.00000,0.00000,31.25,0.00,"P"
"0601-3","6061 Alum Round 3"" OD,","RAW","S",57.00,0.00000,2.97000,0.00000,0.00000,2.970,0.000,0.00000,35.64000,0.00000,0.00000,35.640,0.000,0.00000,0.00000,35.64000,0.00000,7.12800,42.77,2,437.78,"P"
"0601-3.125","6061 Alum Round 3.125"" OD, Kaiser only","RAW","S",0.00,0.00000,34.70500,0.00000,0.00000,34.705,0.000,0.00000,34.70500,0.00000,0.00000,34.705,0.000,0.00000,0.00000,34.70500,0.00000,6.94100,41.65,0.00,"P"
"0601-3.25","6061 Alum Round 3.25"" OD, Kaiser only","RAW","S",0.00,0.00000,36.81710,0.00000,0.00000,36.817,0.000,0.00000,36.81710,0.00000,0.00000,36.817,0.000,0.00000,0.00000,36.81710,0.00000,7.36340,44.18,0.00,"P"
"0601-3.5","6061 Alum Round 3.5"" OD, Kaiser only","RAW","S",0.00,0.00000,23.79000,0.00000,0.00000,23.790,0.000,0.00000,24.09750,0.00000,0.00000,24.098,0.000,0.00000,0.00000,24.09750,0.00000,4.81950,28.92,0.00,"P"
"0601-3.75","6061 Alum Round 3.75"" OD, Kaiser only","RAW","S",0.00,0.00000,26.50000,0.00000,0.00000,26.500,0.000,0.00000,22.55770,0.00000,0.00000,22.558,0.000,0.00000,0.00000,22.55770,0.00000,4.51150,27.07,0.00,"P"
"0601-4.25","6061 Alum Round 4.25"" OD, Kaiser only","RAW","S",121.00,0.00000,34.25000,0.00000,0.00000,34.250,0.000,0.00000,34.25000,0.00000,0.00000,34.250,0.000,0.00000,0.00000,34.25000,0.00000,6.85000,41.10,4,973.10,"P"
"0601-4.5","6061 Alum Round 4.5"" OD, Kaiser only","RAW","S",0.00,0.00000,54.96000,0.00000,0.00000,54.960,0.000,0.00000,48.75390,0.00000,0.00000,48.754,0.000,0.00000,0.00000,48.75390,0.00000,9.75080,58.50,0.00,"P"
"0601-4.50","6061-T6, T651 or T6511 Aluminum Round 4.5"" OD,per ASTMB209, ASTMB211 or AMS4117","RAW","S",0.00,0.00000,42.36000,0.00000,0.00000,42.360,0.000,0.00000,42.36000,0.00000,0.00000,42.360,0.000,0.00000,0.00000,42.36000,0.00000,8.47200,50.83,0.00,"P"
"0601-5.25","6061 Alum Round 5.25"" OD, Kaiser only","RAW","S",5.50,0.00000,53.46000,0.00000,0.00000,53.460,0.000,0.00000,53.46000,0.00000,0.00000,53.460,0.000,0.00000,0.00000,53.46000,0.00000,10.69200,64.15,352.84,"P"
"0601-5.75","6061 Alum Round 5.75"" OD, Kaiser only","RAW","S",2.58,0.00000,63.92000,0.00000,0.00000,63.920,0.000,0.00000,63.92000,0.00000,0.00000,63.920,0.000,0.00000,0.00000,63.92000,0.00000,12.78400,76.70,197.90,"P"
"0601-6.5","6061-T6511 Alum Round 6.5"" OD IAW ASTM B221","RAW","S",1.50,0.00000,80.95000,0.00000,0.00000,80.950,0.000,0.00000,79.91270,0.00000,0.00000,79.913,0.000,0.00000,0.00000,79.91270,0.00000,15.92000,95.83,143.75,"P"
"060164","CELL 1, FIXED PROJECTION","FIN","S",0.00,6.85090,18.51070,14.71110,9.63630,49.709,0.000,6.85090,18.51070,14.71110,9.63630,49.709,0.000,6.85090,14.71110,18.51070,9.63630,3.70220,53.41,0.00,"M"
"060164","CELL 1, FIXED PROJECTION","FIN","S",0.00,6.85090,18.51070,14.71110,9.63630,49.709,0.000,6.85090,18.51070,14.71110,9.63630,49.709,0.000,6.85090,14.71110,18.51070,9.63630,3.70220,53.41,0.00,"M"
"0601-7","6061 Alum Round 7"" OD, Kaiser only","RAW","S",1.00,0.00000,88.70000,0.00000,0.00000,88.700,0.000,0.00000,93.40000,0.00000,0.00000,93.400,0.000,0.00000,0.00000,93.40000,0.00000,18.68000,112.08,112.08,"P"
"0601-9.5","6061-T6 Alum Round 9.5"" OD","RAW","S",4.58,0.00000,181.75000,0.00000,0.00000,181.750,0.000,0.00000,181.75000,0.00000,0.00000,181.750,0.000,0.00000,0.00000,181.75000,0.00000,36.35000,218.10,998.90,"P"
"0602 - .75 X .75 SQUARE","6061 .75 X .75 ALUMINUM SQUARE","RAW","S",0.00,0.00000,1.95170,0.00000,0.00000,1.952,0.000,0.00000,1.95170,0.00000,0.00000,1.952,0.000,0.00000,0.00000,1.95170,0.00000,0.00000,1.95,0.00,"P"
"0602- 4.5"" x 4.5""","6061- T651 CF Alum bar ASTM B211 or AMS 4027","RAW","S",0.00,0.00000,95.16670,0.00000,0.00000,95.167,0.000,0.00000,89.20830,0.00000,0.00000,89.208,0.000,0.00000,0.00000,89.20830,0.00000,0.00000,89.21,0.00,"P"
"0602-.125-2.0","6061-T6 Alum Flat .125"" Thick 2.00"" Width MUST HAVE BLUE PROTECTIVE COATING","RAW","S",13.33,0.00000,2.27250,0.00000,0.00000,2.273,0.000,0.00000,2.27250,0.00000,0.00000,2.273,0.000,0.00000,0.00000,2.27250,0.00000,0.45450,2.73,36.35,"P"
"0602-.125-3.0","6061-T6 Alum Flat .125"" Thick 3.00"" Width","RAW","S",0.00,0.00000,1.42580,0.00000,0.00000,1.426,0.000,0.00000,1.42580,0.00000,0.00000,1.426,0.000,0.00000,0.00000,3.41280,0.00000,0.68260,4.10,0.00,"P"
